step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] G1[0.06] G2[0.19] G3[0.06] G4[0.19];0.90;0.81;0.84;0.86;0.30;0.00;0.61;0.00;0.2239;0.2239;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23];0.00;0.10;0.00;0.00;0.23;0.23;0.92;0.00;0.2239;0.2239;0
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.75;0.00;0.2239;0.2239;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] G1[0.05] G2[0.17] G3[0.05] G4[0.17];0.88;0.79;0.82;0.84;0.27;0.00;0.59;0.00;0.2254;0.2254;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.20];0.00;0.09;0.00;0.00;0.20;0.20;0.93;0.00;0.2254;0.2254;0
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.78;0.00;0.2254;0.2254;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.16] G1[0.05] G2[0.16] G3[0.05] G4[0.16];0.90;0.81;0.84;0.86;0.33;0.00;0.61;0.12;0.2275;0.2275;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.25];0.00;0.12;0.00;0.00;0.25;0.25;0.92;0.12;0.2275;0.2275;0
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.75;0.12;0.2275;0.2275;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.04] G1[0.04] G2[0.18] G3[0.04];0.91;0.81;0.84;0.86;0.37;0.00;0.60;0.12;0.2193;0.2291;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.25] A4[0.04];0.00;0.12;0.00;0.02;0.28;0.25;0.89;0.12;0.2193;0.2291;0
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R20[0.02] R26[0.04] A4[0.03];0.04;0.06;0.05;0.09;0.02;0.00;0.70;0.12;0.2193;0.2291;1
