step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,26,26,0.04390,0.02530,0.07589,0.00000,0.00000,0.00087,8.27,0.00,0.159,269,21.5
5,5.0,32,32,0.04820,0.03060,0.09180,0.00000,0.00000,0.00187,8.27,0.00,0.159,279,24.5
6,6.0,36,36,0.05074,0.03403,0.10210,0.00000,0.00000,0.00314,8.27,0.00,0.159,300,30.2
7,7.0,38,38,0.05197,0.03572,0.10716,0.00000,0.00000,0.00472,8.27,0.00,0.159,330,37.5
8,8.0,44,44,0.05636,0.04067,0.12202,0.00000,0.00000,0.00651,8.27,0.00,0.159,344,42.0
9,9.0,47,47,0.05858,0.04309,0.12926,0.00000,0.00000,0.00850,8.27,0.00,0.159,364,46.7
10,10.0,47,47,0.05861,0.04309,0.12926,0.00000,0.00000,0.01057,8.27,0.00,0.159,366,48.3
11,11.0,51,51,0.06135,0.04625,0.13874,0.00000,0.00000,0.01290,8.27,0.00,0.159,388,54.3
12,12.0,55,55,0.06426,0.04934,0.14801,0.00000,0.00000,0.01537,8.27,0.00,0.159,399,57.3
13,13.0,57,57,0.06568,0.05086,0.15257,0.00000,0.00000,0.01785,8.27,0.00,0.159,399,57.6
14,14.0,61,61,0.06870,0.05385,0.16155,0.00000,0.00000,0.02046,8.27,0.00,0.159,297,59.9
15,15.0,63,63,0.07016,0.05532,0.16596,0.00000,0.00000,0.02322,8.27,0.00,0.159,303,63.1
16,16.0,68,68,0.07351,0.05894,0.17681,0.00000,0.00000,0.02602,8.27,0.00,0.159,305,64.2
17,17.0,70,70,0.07496,0.06036,0.18107,0.00000,0.00000,0.02907,8.27,0.00,0.159,328,69.7
18,18.0,72,72,0.07626,0.06176,0.18528,0.00000,0.00000,0.03223,8.27,0.00,0.160,334,72.2
19,19.0,76,76,0.07892,0.06453,0.19358,0.00000,0.00000,0.03560,8.27,0.00,0.160,347,76.9
20,20.0,80,80,0.08146,0.06724,0.20171,0.00000,0.00000,0.03906,8.27,0.00,0.160,356,79.1
