step;t_min;hotspot;attended;shares;statement
33;1980.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.16), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
28;1680.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.14), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
34;2040.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.14), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
35;2100.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.12), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
34;2040.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.10), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
36;2160.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.10), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
37;2220.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.08), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
38;2280.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.08), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
39;2340.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.07), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
40;2400.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.06), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
33;1980.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.06), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
41;2460.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.05), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
42;2520.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.04), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
43;2580.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.04), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
44;2640.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.04), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
45;2700.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.03), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
30;1800.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.03), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
46;2760.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.03), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
47;2820.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.02), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
32;1920.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.02), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
31;1860.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.02), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
