step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,25,25,0.04253,0.02440,0.07319,0.00000,0.00000,0.00092,8.27,0.00,0.159,269,22.5
5,5.0,31,31,0.04690,0.02973,0.08918,0.00000,0.00000,0.00197,8.27,0.00,0.159,279,25.5
6,6.0,35,35,0.04945,0.03318,0.09954,0.00000,0.00000,0.00329,8.27,0.00,0.159,300,31.4
7,7.0,37,37,0.05074,0.03488,0.10464,0.00000,0.00000,0.00491,8.27,0.00,0.159,329,38.3
8,8.0,42,42,0.05449,0.03904,0.11712,0.00000,0.00000,0.00674,8.27,0.00,0.159,343,42.9
9,9.0,45,45,0.05677,0.04148,0.12445,0.00000,0.00000,0.00878,8.27,0.00,0.159,363,47.6
10,10.0,45,45,0.05681,0.04148,0.12445,0.00000,0.00000,0.01088,8.27,0.00,0.159,365,49.2
11,11.0,48,48,0.05905,0.04388,0.13165,0.00000,0.00000,0.01317,8.27,0.00,0.159,378,53.2
12,12.0,53,53,0.06288,0.04780,0.14340,0.00000,0.00000,0.01556,8.27,0.00,0.159,389,55.4
13,13.0,55,55,0.06432,0.04934,0.14801,0.00000,0.00000,0.01796,8.27,0.00,0.159,389,55.8
14,14.0,59,59,0.06721,0.05236,0.15708,0.00000,0.00000,0.02053,8.27,0.00,0.159,408,59.8
15,15.0,60,60,0.06808,0.05311,0.15932,0.00000,0.00000,0.02327,8.27,0.00,0.159,299,62.6
16,16.0,65,65,0.07148,0.05678,0.17034,0.00000,0.00000,0.02606,8.27,0.00,0.159,301,63.8
17,17.0,67,67,0.07295,0.05822,0.17466,0.00000,0.00000,0.02909,8.27,0.00,0.159,324,69.3
18,18.0,69,69,0.07440,0.05965,0.17894,0.00000,0.00000,0.03215,8.27,0.00,0.160,325,69.9
19,19.0,73,73,0.07709,0.06246,0.18737,0.00000,0.00000,0.03541,8.27,0.00,0.160,340,74.6
20,20.0,75,75,0.07845,0.06384,0.19152,0.00000,0.00000,0.03878,8.27,0.00,0.160,349,76.8
