step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: low) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R11[0.23] R15[0.04] R20[0.02] R26[0.04] G26[0.11] G27[0.13];0.22;0.37;0.54;0.06;0.54;0.26;0.86;0.00;0.0536;0.0535;1
0;0;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: low) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;G23[0.19] G27[0.13] G33[0.19] G37[0.63] A10[0.13] A12[0.63];0.23;0.09;0.70;0.07;0.44;0.00;0.82;0.00;0.0536;0.0535;0
0;0;Agent_3;stage controller selected stage 2 [resolution increase] (deficit bucket: low) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R20[0.20] R26[0.02] G1[0.08] G2[0.20] G3[0.08] G4[0.17];0.64;0.54;0.64;0.65;0.65;0.00;0.61;0.00;0.0536;0.0535;1
1;30;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R11[0.24] R15[0.04] R20[0.02] R26[0.04] G26[0.10] G27[0.13];0.21;0.37;0.54;0.06;0.53;0.27;0.86;0.10;0.1042;0.1042;1
1;30;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G23[0.19] G27[0.13] G33[0.19] G37[0.67] A10[0.13] A12[0.58];0.23;0.09;0.70;0.08;0.44;0.00;0.82;0.10;0.1042;0.1042;0
1;30;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.18] R26[0.02] G1[0.08] G2[0.18] G3[0.08] G4[0.15];0.64;0.55;0.64;0.65;0.64;0.00;0.62;0.10;0.1042;0.1042;1
2;60;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R11[0.27] R15[0.06] R20[0.03] R26[0.06] G18[0.06] G26[0.10];0.24;0.51;0.58;0.24;0.52;0.32;0.86;0.08;0.1455;0.1471;1
2;60;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G10[0.03] G23[0.19] G27[0.14] G29[0.06] G33[0.19] G34[0.03];0.26;0.10;0.71;0.17;0.44;0.00;0.82;0.08;0.1455;0.1471;0
2;60;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.17] R26[0.02] G1[0.07] G2[0.17] G3[0.07] G4[0.14];0.70;0.59;0.69;0.70;0.68;0.00;0.65;0.08;0.1455;0.1471;1
3;90;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R11[0.28] R15[0.08] R20[0.04] R26[0.08] G18[0.08] G26[0.09];0.27;0.52;0.59;0.26;0.56;0.34;0.86;0.06;0.2328;0.1788;1
3;90;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G10[0.03] G23[0.19] G27[0.14] G29[0.07] G33[0.19] G34[0.03];0.28;0.11;0.68;0.19;0.44;0.00;0.82;0.06;0.2328;0.1788;0
3;90;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.16] R26[0.03] G1[0.07] G2[0.16] G3[0.07] G4[0.13];0.71;0.60;0.69;0.70;0.68;0.00;0.66;0.06;0.2328;0.1788;1
4;120;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → ACCEPTED: A33: A33: IF evacuation pressure is X1 AND fire threat level is VL THEN evacuation 0.6, suppression effort 0.2, asset protection 0.2 (adaptation-born: resolution increase: term X1 inserted into evacuation_pressure at 0.60 (catalog grew)) (coverage gap, admitted non-inferior at fired weight 0.66);2;2;R11[0.51] R15[0.09] R20[0.05] R26[0.09] G18[0.08] G26[0.09];0.18;0.53;0.34;0.27;0.63;0.58;0.86;0.05;0.2506;0.2011;1
4;120;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → ACCEPTED: A33: A33: IF evacuation pressure is X1 AND fire threat level is VL THEN evacuation 0.6, suppression effort 0.2, asset protection 0.2 (adaptation-born: resolution increase: term X1 inserted into evacuation_pressure at 0.60 (catalog grew)) (coverage gap, admitted non-inferior at fired weight 0.66);2;2;G5[0.02] G12[0.02] G10[0.03] G11[0.02] G13[0.01] G20[0.02];0.27;0.14;0.68;0.24;0.46;0.01;0.78;0.05;0.2506;0.2011;0
4;120;Agent_3;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → ACCEPTED: A33: A33: IF evacuation pressure is X1 AND fire threat level is VL THEN evacuation 0.6, suppression effort 0.2, asset protection 0.2 (adaptation-born: resolution increase: term X1 inserted into evacuation_pressure at 0.60 (catalog grew)) (coverage gap, admitted non-inferior at fired weight 0.66);2;2;R20[0.16] R26[0.04] G1[0.06] G2[0.16] G3[0.06] G4[0.12];0.71;0.60;0.70;0.71;0.68;0.00;0.66;0.05;0.2506;0.2011;1
5;150;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R11[0.56] R15[0.09] R20[0.06] R26[0.09] G18[0.08] G26[0.08];0.16;0.54;0.28;0.24;0.64;0.63;0.86;0.04;0.2593;0.2151;1
5;150;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R11[0.02] G5[0.04] G12[0.04] G10[0.02] G11[0.04] G13[0.03];0.26;0.18;0.63;0.31;0.48;0.02;0.73;0.04;0.2593;0.2151;0
5;150;Agent_3;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R20[0.15] R26[0.05] G1[0.06] G2[0.15] G3[0.06] G4[0.11];0.71;0.60;0.71;0.71;0.67;0.00;0.67;0.04;0.2593;0.2151;1
6;180;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R11[0.57] R15[0.09] R20[0.07] R26[0.09] G18[0.08] G26[0.07];0.16;0.55;0.27;0.23;0.65;0.64;0.86;0.03;0.2635;0.2266;1
6;180;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R11[0.03] G5[0.07] G12[0.07] G11[0.07] G13[0.05] G14[0.03];0.24;0.23;0.58;0.36;0.50;0.04;0.68;0.03;0.2635;0.2266;0
6;180;Agent_3;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R20[0.15] R26[0.06] G1[0.05] G2[0.15] G3[0.05] G4[0.10];0.70;0.60;0.72;0.72;0.67;0.00;0.68;0.03;0.2635;0.2266;1
7;210;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G27 consequents +0.05;1;1;R11[0.57] R15[0.09] R20[0.07] R26[0.09] G18[0.08] G26[0.07];0.16;0.55;0.27;0.23;0.65;0.64;0.86;0.02;0.2659;0.2351;1
7;210;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G27 consequents +0.05;1;1;R11[0.03] G5[0.08] G12[0.08] G11[0.08] G13[0.06] G14[0.03];0.22;0.26;0.58;0.38;0.50;0.04;0.66;0.02;0.2659;0.2351;0
7;210;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G27 consequents +0.05;1;1;R20[0.14] R26[0.06] G1[0.05] G2[0.14] G3[0.05] G4[0.10];0.68;0.61;0.75;0.71;0.67;0.00;0.69;0.02;0.2659;0.2351;1
8;240;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G27 consequents +0.05;1;1;R11[0.57] R15[0.09] R20[0.07] R26[0.09] G18[0.08] G26[0.07];0.16;0.56;0.27;0.22;0.65;0.64;0.86;0.02;0.2680;0.2414;1
