step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,13,13,0.01160,0.01315,0.03944,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,15,15,0.01330,0.01508,0.04524,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,20,20,0.01747,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,23,23,0.03276,0.02258,0.06773,0.00000,0.00000,0.00397,8.27,0.00,0.159,269,92.8
5,5.0,25,25,0.03462,0.02440,0.07319,0.00000,0.00000,0.00819,8.27,0.00,0.159,279,98.3
6,6.0,26,26,0.03566,0.02530,0.07589,0.00000,0.00000,0.01292,8.27,0.00,0.159,300,109.7
7,7.0,26,26,0.03601,0.02530,0.07589,0.00000,0.00000,0.01805,8.27,0.00,0.159,319,119.1
8,8.0,26,26,0.03634,0.02530,0.07589,0.00000,0.00000,0.02342,8.27,0.00,0.159,329,124.4
9,9.0,26,26,0.03668,0.02530,0.07589,0.00000,0.00000,0.02898,8.27,0.00,0.160,338,128.9
10,10.0,27,27,0.03777,0.02619,0.07858,0.00000,0.00000,0.03457,8.27,0.00,0.160,338,129.2
11,11.0,27,27,0.03809,0.02619,0.07858,0.00000,0.00000,0.04016,8.27,0.00,0.160,338,129.5
12,12.0,28,28,0.03920,0.02708,0.08125,0.00000,0.00000,0.04576,8.27,0.00,0.160,338,129.6
13,13.0,28,28,0.03956,0.02708,0.08125,0.00000,0.00000,0.05155,8.27,0.00,0.160,347,133.9
14,14.0,28,28,0.03989,0.02708,0.08125,0.00000,0.00000,0.05735,8.27,0.00,0.160,347,134.0
15,15.0,29,29,0.04102,0.02797,0.08391,0.00000,0.00000,0.06319,8.27,0.00,0.160,348,135.0
16,16.0,29,29,0.04136,0.02797,0.08391,0.00000,0.00000,0.06903,8.27,0.00,0.160,348,135.1
17,17.0,30,30,0.04248,0.02885,0.08656,0.00000,0.00000,0.07488,8.27,0.00,0.160,348,135.1
18,18.0,27,30,0.04285,0.02885,0.08656,0.00000,0.00000,0.08091,8.27,0.00,0.160,357,139.2
19,19.0,20,30,0.04320,0.02885,0.08656,0.00000,0.00000,0.08694,8.27,0.00,0.161,357,139.3
20,20.0,12,30,0.04360,0.02885,0.08656,0.00000,0.00000,0.09309,8.27,0.00,0.161,360,141.9
21,21.0,4,30,0.04396,0.02885,0.08656,0.00000,0.00000,0.09920,8.27,0.00,0.161,359,141.0
22,22.0,5,32,0.04584,0.03060,0.09180,0.00000,0.00000,0.10511,8.27,0.00,0.161,354,136.6
23,23.0,16,43,0.05439,0.03986,0.11958,0.00000,0.00000,0.11026,8.27,0.00,0.161,326,119.3
24,24.0,19,47,0.05820,0.04309,0.12926,0.00000,0.00000,0.11331,8.27,0.00,0.161,228,72.5
25,25.0,11,49,0.05952,0.04468,0.13403,0.00000,0.00000,0.11775,8.27,0.00,0.161,302,104.3
26,26.0,4,50,0.06010,0.04546,0.13639,0.00000,0.00000,0.12412,8.27,0.00,0.161,385,147.7
27,27.0,1,50,0.06037,0.04546,0.13639,0.00000,0.00000,0.13135,8.27,0.00,0.161,411,166.5
28,28.0,1,51,0.06133,0.04625,0.13874,0.00000,0.00000,0.13775,8.27,0.00,0.161,389,147.8
29,29.0,2,52,0.06233,0.04702,0.14107,0.00000,0.00000,0.14228,8.27,0.00,0.161,315,105.5
30,30.0,3,53,0.06445,0.04780,0.14340,0.00000,0.00000,0.14461,8.27,0.00,0.161,193,55.9
31,31.0,2,54,0.06465,0.04857,0.14571,0.00000,0.00000,0.14700,8.27,0.00,0.161,193,56.9
32,32.0,0,54,0.06507,0.04857,0.14571,0.00000,0.00000,0.14999,8.27,0.00,0.161,227,71.1
33,33.0,0,54,0.06512,0.04857,0.14571,0.00000,0.00000,0.15332,8.27,0.00,0.161,244,78.6
34,34.0,0,54,0.06591,0.04857,0.14571,0.00000,0.00000,0.15594,8.27,0.00,0.161,210,62.8
