step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R7[0.02] R20[0.19] G1[0.06] G2[0.19] G3[0.06] G4[0.19];0.79;0.68;0.78;0.79;0.65;0.00;0.58;0.00;0.1375;0.1375;1
0;0;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R11[0.23] G1[0.11] G6[0.11] G7[0.11] G8[0.11] G9[0.11];0.31;0.37;0.54;0.16;0.60;0.23;0.67;0.00;0.1375;0.1375;0
0;0;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;G1[0.11] G6[0.11] G7[0.11] G9[0.11] G10[0.10] G21[0.04];0.80;0.56;0.78;0.60;0.53;0.00;0.62;0.00;0.1375;0.1375;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] G1[0.05] G2[0.17] G3[0.05] G4[0.17];0.75;0.64;0.74;0.74;0.65;0.00;0.55;0.00;0.1413;0.1413;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.20] G1[0.10] G6[0.10] G7[0.10] G8[0.10] G9[0.10];0.32;0.36;0.54;0.14;0.60;0.20;0.66;0.00;0.1413;0.1413;0
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.10] G6[0.10] G7[0.10] G9[0.10] G10[0.09] G21[0.04];0.80;0.51;0.78;0.60;0.53;0.00;0.61;0.00;0.1413;0.1413;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.16] G1[0.05] G2[0.16] G3[0.05] G4[0.16];0.80;0.69;0.78;0.79;0.67;0.00;0.58;0.12;0.1455;0.1455;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23] G1[0.10] G6[0.10] G7[0.10] G8[0.10] G9[0.10];0.31;0.37;0.53;0.18;0.59;0.23;0.66;0.12;0.1455;0.1455;0
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.09] G6[0.09] G7[0.09] G9[0.09] G10[0.12] G21[0.04];0.78;0.54;0.78;0.60;0.53;0.00;0.64;0.12;0.1455;0.1455;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] R26[0.04] G1[0.04] G2[0.17] G3[0.04];0.83;0.73;0.81;0.80;0.68;0.00;0.66;0.12;0.0426;0.1487;1
